timestamp,current_players,peak_today,game,game_url,current_price,price
1425985413.219071,5213.0,14180.0,Europa Universalis IV,http://store.steampowered.com/app/236850/
1425985413.219071,5029.0,13144.0,DRAGON BALL XENOVERSE,http://store.steampowered.com/app/323470/
1425985413.219071,4959.0,13765.0,Borderlands 2,http://store.steampowered.com/app/49520/
1425985413.219071,4837.0,8988.0,Left 4 Dead 2,http://store.steampowered.com/app/550/
1425985413.219071,4821.0,10544.0,The Binding of Isaac: Rebirth,http://store.steampowered.com/app/250900/
1425985413.219071,4627.0,9785.0,Terraria,http://store.steampowered.com/app/105600/
1425985413.219071,4521.0,9885.0,Unturned,http://store.steampowered.com/app/304930/
1425985413.219071,4324.0,11122.0,Arma 2: Operation Arrowhead,http://store.steampowered.com/app/33930/
1425985413.219071,3743.0,9900.0,Dying Light,http://store.steampowered.com/app/239140/
1425985413.219071,3712.0,9216.0,Euro Truck Simulator 2,http://store.steampowered.com/app/227300/
1425985413.219071,3067.0,8980.0,Mount & Blade: Warband,http://store.steampowered.com/app/48700/
1425985413.219071,2849.0,6593.0,Path of Exile,http://store.steampowered.com/app/238960/
1425985413.219071,2730.0,6742.0,Company of Heroes 2,http://store.steampowered.com/app/231430/
1425985413.219071,2725.0,6357.0,XCOM: Enemy Unknown,http://store.steampowered.com/app/200510/
1425985413.219071,2515.0,5951.0,FINAL FANTASY XIV: A Realm Reborn,http://steamcommunity.com/app/39210
1425985413.219071,2470.0,5106.0,DARK SOULS™ II,http://store.steampowered.com/app/236430/
1425985413.219071,2447.0,5447.0,Torchlight II,http://store.steampowered.com/app/200710/
1425985413.219071,2425.0,6234.0,Tom Clancy's Ghost Recon Phantoms - EU,http://steamcommunity.com/app/272350
1425985413.219071,2372.0,6380.0,Space Engineers,http://store.steampowered.com/app/244850/
1425985413.219071,2317.0,3884.0,Tom Clancy's Ghost Recon Phantoms - NA,http://store.steampowered.com/app/243870/
1425985413.219071,2284.0,7813.0,Call of Duty: Advanced Warfare - Multiplayer,http://www.callofduty.com
1425985413.219071,2258.0,4553.0,Neverwinter,http://store.steampowered.com/app/109600/
1425985413.219071,2227.0,5904.0,Fallout: New Vegas,http://store.steampowered.com/app/22380/
1425985413.219071,2201.0,4011.0,7 Days to Die,http://store.steampowered.com/app/251570/
1425985413.219071,2197.0,4362.0,Besiege,http://store.steampowered.com/app/346010/
1425985413.219071,2133.0,5102.0,Empire: Total War,http://store.steampowered.com/app/10500/
1425985413.219071,2095.0,5265.0,Crusader Kings II,http://store.steampowered.com/app/203770/
1425985413.219071,2091.0,4239.0,Starbound,http://store.steampowered.com/app/211820/
1425985413.219071,2069.0,3634.0,NBA 2K15,http://store.steampowered.com/app/282350/
1425985413.219071,1935.0,3955.0,Saints Row IV,http://store.steampowered.com/app/206420/
